variable_name,row_label,col_label,2020,2025,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100,2110,2130,2150
K,,,1.0,1.075672172518176,1.1625385481009054,1.255779823544197,1.3570110089515852,1.4658128701486728,1.5787570147051948,1.6913589494190797,1.782786697977811,1.9990071766058275,2.2431999851610436,2.415991320428931,2.601178561280165,2.5153052062585073,2.5779587549423146,1.9522544550964578
L,,,1.0,0.9789761854217313,0.9521392014741524,0.9247959231010041,0.9012215889104317,0.880611596292868,0.8633232391906294,0.8494582065933175,0.8419556482396591,0.8405273941228679,0.8308528081061178,0.8231416490759053,0.8201680909781591,0.8180797088376948,0.8152365763006897,0.8127195165748445
GDPreal,,,1.0,1.07029602104638,1.1482107878155055,1.241121971389118,1.337809122432595,1.4394814146292738,1.5412000207085945,1.638365917452074,1.7303902279595962,1.9200939748284516,2.104239464020798,2.2490305472232612,2.3781907569612377,2.315368078226733,2.266661894997385,2.057766728938445
wI,,,1.0,1.057910257470404,1.0949626149699958,1.073802967164249,1.0707573668288475,1.0638132742167146,1.0509393419366264,1.035504522358813,0.9551274269691453,1.040705457220301,1.0121951161281786,0.945989508613019,1.0070275677935905,0.6477053946737098,1.0645802367450805,0.2990959010447974
bKLj,AGRICULTURE,,1.0,1.221339541309522,1.4916702751661537,1.821835889656478,2.225080209814268,2.717578442831453,3.3190860088404115,4.053730983604,4.9509819401071065,7.385232592942224,11.016331934080172,16.432734887431053,24.51222217126673,36.56415319114733,81.35817365423914,181.02846210468007
bKLj,MANUFACTURE,,1.0,1.196894916740776,1.4325574417199096,1.7146207199337304,2.052220823827092,2.4562926720682143,2.939924213226064,3.518780346413401,4.211610309749548,6.033373690856008,8.643154379512891,12.38181512630522,17.737661401188685,25.41021883898085,52.14738023935996,107.01793963524392
bKLj,SERVICES,,1.0,1.0200590357035104,1.0405204363203755,1.0613922729027585,1.082682778400345,1.1044003509078535,1.1265535569776837,1.1491511349990158,1.1722019986446903,1.21970013508539,1.2691229167390712,1.320548331069526,1.3740575256266072,1.4297349360942933,1.547949392986609,1.6759381496218697
bKLj,STEEL,,1.0,1.196894916740776,1.4325574417199096,1.7146207199337304,2.052220823827092,2.4562926720682143,2.939924213226064,3.518780346413401,4.211610309749548,6.033373690856008,8.643154379512891,12.38181512630522,17.737661401188685,25.41021883898085,52.14738023935996,107.01793963524392
bKLj,CHEMICAL,,1.0,1.196894916740776,1.4325574417199096,1.7146207199337304,2.052220823827092,2.4562926720682143,2.939924213226064,3.518780346413401,4.211610309749548,6.033373690856008,8.643154379512891,12.38181512630522,17.737661401188685,25.41021883898085,52.14738023935996,107.01793963524392
bKLj,ENERGY,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bKLj,TRANSPORTATION,,1.0,1.0200590357035104,1.0405204363203755,1.0613922729027585,1.082682778400345,1.1044003509078535,1.1265535569776837,1.1491511349990158,1.1722019986446903,1.21970013508539,1.2691229167390712,1.320548331069526,1.3740575256266072,1.4297349360942933,1.547949392986609,1.6759381496218697
E_vol,HOUSEHOLDS,R&C,1.0,1.0093939789137785,1.0071517506446217,1.0062535600786875,0.9498039936238643,0.8970879556970466,0.8389430450835675,0.78369694934044,0.7719784254349359,0.7320631332026567,0.727919780355436,0.7267445038898438,0.7092878075360556,0.7272962730292533,0.7489925823511967,0.6208837695962109
E_vol,HOUSEHOLDS,PAS,1.0,0.9916200844313929,0.916192373894115,0.8056394719939776,0.6950716106701953,0.6253733433666685,0.578024524418239,0.5507181981372617,0.5449536341716689,0.554170796797438,0.5660514631731622,0.5658368453798138,0.5723044274863008,0.5742263315614775,0.5697528977728105,0.5045270174721476
rhoE,AGRICULTURE,CH,1.0,1.1588412504630934,1.1653889545550264,1.0515845349098905,0.9079274413426877,0.8455957697965234,0.8359867093026457,0.8691885017040251,0.9354814274737058,1.078139093177157,1.2181468405032196,1.633112698247238,1.8288168376614118,1.6721205236459005,1.3225763811627742,
