Model,Scenario,Region,Variable,Energy consumers,Energy uses,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,SERVICES,T,EJ,1.02358870406537,0.957093871993173,0.880127957381832,0.763164542776191,0.565798226101612,0.441942463196032,0.399379158839117,0.388686754647819,0.385160035202048,0.376444322551227,0.375046392630214,0.368906059204481,0.379360773904397
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,SERVICES,B,EJ,0.49046116967925,0.466049014394742,0.411161889545246,0.334184048654376,0.267571811678096,0.237460427698873,0.236567344345072,0.237311736080747,0.241286781724951,0.246133955578633,0.255217526529961,0.261754943707831,0.280865516637774
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,SERVICES,PE,EJ,0,0,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,STEEL,P,EJ,0,0,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,STEEL,T,EJ,0,0,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,STEEL,B,EJ,0,0,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,STEEL,PE,EJ,0,0,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,CHEMICAL,P,EJ,0.269822301088623,0.276687826210152,0.281301175459689,0.262412803446318,0.244054603420018,0.256087635996091,0.251835807308187,0.265193103484251,0.280763506666567,0.279509278549234,0.284860502269878,0.286094554897293,0.282622963867183
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,CHEMICAL,T,EJ,0,0,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,CHEMICAL,B,EJ,0,0,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,CHEMICAL,PE,EJ,0,0,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,ENERGY,P,EJ,1.24543991702066,1.2771296587624,1.29842385602982,1.21123931873221,1.12650193777757,1.18204374819349,1.16241824968249,1.2240725672612,1.2959420960923,1.29015285718924,1.3148529194143,1.32054903272919,1.30452493825285
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,ENERGY,T,EJ,0.231569317133044,0.216526006480358,0.199113793725097,0.172652835390755,0.128002105077031,0.0999818716325582,0.0903526570020037,0.0879336846869952,0.0871358251458208,0.085164045251355,0.0848477876803959,0.0834586429851499,0.0858238421459699
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,ENERGY,B,EJ,0.403897096298932,0.383793570794029,0.338593763507744,0.275202146928767,0.220346654270111,0.195549786940728,0.194814328568786,0.195427338688924,0.198700807604719,0.202692478231853,0.210172841934582,0.215556435945017,0.231294083270005
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,ENERGY,PE,EJ,9.22124765180272,7.76119764921256,6.04127253812101,4.33449217920258,2.80422376371351,2.08521273992417,1.62174347447022,1.32533134298995,1.04536610191073,0.643131445352708,0.404848486817601,0.0262543039387272,0.0109541268128597
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,TRANSPORTATION,P,EJ,0,0,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,TRANSPORTATION,T,EJ,0,0,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,TRANSPORTATION,B,EJ,0.734677469506649,0.698109721480123,0.615892542046135,0.500584972660418,0.40080437283859,0.355699567906396,0.354361789792671,0.355476837976903,0.361431185957125,0.368691922670311,0.382298494063047,0.392091100300332,0.420717438589608
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,TRANSPORTATION,PE,EJ,0,0,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,HOUSEHOLDS,P,EJ,0,0,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,HOUSEHOLDS,T,EJ,0,0,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,HOUSEHOLDS,B,EJ,1.0117299942189,0.961372267141308,0.848150356948116,0.689359416229127,0.551950784726262,0.489836610918893,0.487994346388616,0.489529887819803,0.497729666222771,0.507728482598329,0.52646619672172,0.539951670093442,0.579373220738471
REMIND-MAgPIE 3.2-4.6,Below 2°C,"REMIND-MAgPIE 3.2-4.6|Canada, NZ, Australia",Price,HOUSEHOLDS,PE,EJ,0,0,0,0,0,0,0,0,0,0,0,0,0
